open_asset1,close_asset1,open_asset2,close_asset2,return_asset1,return_asset2
24906.1,25010.6,51100.65,51148.1,,
25024.8,25017.75,51214.05,51278.75,0.028587878739427808,0.25543470822964043
25030.8,25052.35,51208.95,51143.85,0.13830180571794415,-0.26307193525583195
25035.3,25151.95,51103.75,51152.75,0.3975674936682605,0.017401896806745754
25249.7,25235.9,51437.45,51351.0,0.3337713378088081,0.38756469593521636
25333.6,25278.7,51579.5,51439.55,0.16959965763059248,0.172440653541317
25313.4,25279.85,51479.75,51689.1,0.004549284575539048,0.4851325487878366
25089.95,25198.7,51364.65,51400.25,-0.3210066515426213,-0.5588218792743516
25250.5,25145.1,51544.25,51473.05,-0.2127093858016571,0.14163355236600506
25093.7,24852.15,51200.4,50576.85,-1.16503811875871,-1.741105296849521
24823.4,24936.4,50549.25,51117.8,0.3390048748297403,1.0695604807337888
24999.4,25041.1,51328.3,51272.3,0.419868144559743,0.30224305427855036
25034.0,24918.45,51218.55,51010.0,-0.48979477738596566,-0.5115822773700485
25059.65,25388.9,51271.0,51772.4,1.8879585206944993,1.4946089002156437
25430.45,25356.5,51952.55,51938.05,-0.1276148238009589,0.3199581244060612
25406.65,25383.75,52038.7,52153.15,0.10746751326089488,0.4141472388740075
25416.9,25418.55,52249.05,52188.65,0.13709558280394774,0.06806875519502764
25402.4,25377.55,52177.1,52750.4,-0.16129952337957665,1.0763834665200145
25487.05,25415.8,52929.25,53037.6,0.15072376963103373,0.544450847766087
25525.95,25790.95,53235.8,53793.2,1.4760503308965278,1.4246496824894095
25872.55,25939.05,53917.9,54105.8,0.5742324342453475,0.5811143415896503
25921.45,25940.4,54110.65,53968.6,0.005204508260714391,-0.25357725049810487
25899.45,26004.15,53794.0,54101.65,0.24575565527131804,0.2465322428226946
26005.4,26216.05,54045.85,54375.35,0.81486993422204,0.5058995428050661
26248.25,26178.95,54338.7,53834.3,-0.14151636116043198,-0.9950280779801757
26061.3,25810.85,53556.95,52978.1,-1.4060915353747983,-1.5904358373750593
25788.45,25796.9,52844.0,52922.6,-0.05404703835788505,-0.10476026886581113
25452.85,25250.1,52314.45,51845.2,-2.11963452973033,-2.035803229622135
25181.9,25014.6,51643.75,51462.05,-0.9326695735858426,-0.7390269494572221
25084.1,24795.75,51543.2,50478.9,-0.8748890647861551,-1.9104369141921151
24832.2,25013.15,50736.1,51021.0,0.8767631549761568,1.0739140512174394
25065.8,24981.95,51161.75,51007.0,-0.12473438971101203,-0.027439681699692464
25067.05,24998.45,51195.7,51530.9,0.06604768642959336,1.0271139255396244
24985.3,24964.25,51491.9,51172.3,-0.13680848212589414,-0.6958931437254123
25023.45,25127.95,51263.25,51816.9,0.6557377049180246,1.2596658739200572
25186.3,25057.35,51975.95,51906.0,-0.2809620362982379,0.17195162196117497
25008.55,24971.3,51711.2,51801.05,-0.34341221238478603,-0.20219242476784416
25027.4,24749.85,51849.3,51288.8,-0.8868180671410819,-0.9888795690434882
24664.95,24854.05,51261.0,52094.2,0.42101265260194864,1.5703233454477328
24956.15,24781.1,52361.1,51962.7,-0.2935135319998228,-0.2524273335611227
24798.65,24472.1,52071.35,51257.15,-1.246918014131737,-1.3578008840956945
24378.15,24435.5,51117.8,51239.0,-0.14955806816742134,-0.035409694062193964
24412.7,24399.4,51272.3,51531.15,-0.1477358760819225,0.5701711586877156
24418.05,24180.8,51369.75,50787.45,-0.8959236702541951,-1.4432047412099358
24251.1,24339.15,51061.35,51259.3,0.6548584000529489,0.9290681063924389
24328.85,24466.85,51404.1,52320.7,0.524669103070563,2.0706486432705784
24371.45,24340.85,51988.7,51807.5,-0.5149825171609779,-0.9808737268423351
24349.85,24205.35,51649.45,51475.35,-0.5566773551457738,-0.6411233894706436
24302.75,24304.35,51550.15,51673.9,0.4090004895611843,0.38571860123342017
24315.75,23995.35,51764.5,51215.25,-1.2713773460306443,-0.8875854154611895
23916.5,24213.3,51052.6,52207.25,0.9083009833155131,1.936923084432851
24308.75,24484.05,52440.4,52317.4,1.1181871120417242,0.21098602205633643
24489.6,24199.35,52258.95,51916.5,-1.1627978214388546,-0.7662842572451978
24207.7,24148.2,51869.15,51561.2,-0.21136931363857636,-0.6843681681161118
24087.25,24141.3,51562.7,51876.75,-0.02857355827764474,0.6119911871717454
24225.8,23883.45,52053.75,51157.8,-1.0680866399075395,-1.3858809582327325
23822.45,23559.05,51030.95,50088.35,-1.3582627300494754,-2.090492554410084
23542.15,23532.7,50053.45,50179.55,-0.11184661520731165,0.18207826770098023
23605.3,23453.8,50312.45,50363.8,-0.33527814487925856,0.3671814514079941
23529.55,23518.5,50580.55,50626.5,0.2758614808687776,0.5216048034500931
23488.45,23349.9,50625.0,50372.9,-0.7168824542381436,-0.5009234294292453
23411.8,23907.25,50512.8,51135.4,2.386948123974819,1.5137107452618315
24253.55,24221.9,52046.35,52207.5,1.3161279528176584,2.096590620196581
24343.3,24194.5,52554.9,52191.5,-0.11312077087264338,-0.030646937700518073
24204.8,24274.9,52154.3,52301.8,0.33230692926078387,0.21133709512086707
24274.15,23914.15,52389.95,51906.85,-1.4861029293632533,-0.7551365344978689
23927.15,24131.1,51984.15,52055.6,0.9072034757664271,0.28657104023843694
24140.85,24276.05,52087.65,52109.0,0.6006771344862161,0.10258262319520206
24367.5,24457.15,52357.95,52695.75,0.7460027475639563,1.1260051046844133
24488.75,24467.45,52775.0,53266.9,0.04211447368152044,1.083863499428328
24539.15,24708.4,53354.45,53603.55,0.9847777353177323,0.6320059924643573
24729.45,24677.8,53634.2,53509.5,-0.12384452251057443,-0.17545479730354252
24633.9,24619.0,53380.75,53407.75,-0.23827083451523068,-0.1901531503751719
24652.65,24610.05,53450.05,53577.7,-0.03635403550104055,0.31821224447761143
24620.5,24641.8,53459.3,53391.35,0.12901233439184256,-0.34781261606974256
24604.45,24548.7,53201.0,53216.45,-0.3778133090926783,-0.32758115312686575
24498.35,24768.3,53109.8,53583.8,0.8945483874909899,0.6902940726035034
24753.4,24668.25,53502.5,53581.35,-0.4039437506813126,-0.004572277442072004
24584.8,24336.0,53394.1,52834.8,-1.3468730047733413,-1.3933019604769115
24297.95,24198.85,52696.95,52139.55,-0.5635683760683796,-1.3158940698176247
23877.15,23951.7,51428.45,51575.7,-1.021329525989867,-1.0814247533782018
23960.7,23587.5,51401.35,50759.2,-1.5205601272561098,-1.5831098753870565
23738.2,23753.45,51044.4,51317.6,0.703550609432968,1.1000961402070963
23769.1,23727.65,51314.95,51233.0,-0.10861580107310864,-0.16485572201350163
23775.8,23750.2,51395.8,51170.7,0.0950368030546711,-0.12160131165460664
23801.4,23813.4,51268.2,51311.3,0.26610302229033156,0.27476661448837536
23796.9,23644.9,51255.35,50952.75,-0.7075848051937172,-0.6987739542751892
23560.6,23644.8,50648.2,50860.2,-0.0004229241823860974,-0.18163887130724365
23637.65,23742.9,50841.9,51060.6,0.41489037758830616,0.394021258272681
23783.0,24188.65,51084.95,51605.55,1.8774033500541298,1.0672612542743432
24196.4,24004.75,51567.15,50988.8,-0.7602739301283967,-1.195123392735864
24045.8,23616.05,50990.65,49922.0,-1.6192628542267662,-2.092224174720725
23679.9,23707.9,50061.2,50202.15,0.3889304096154955,0.5611754336765307
23746.65,23688.95,50201.75,49835.05,-0.0799311621864418,-0.7312435821971719
23674.75,23526.5,49712.55,49503.5,-0.685762771249887,-0.6652948075701826
23551.9,23431.5,49426.5,48734.15,-0.4037999702463213,-1.554132536083308
23195.4,23085.95,48264.25,48041.25,-1.4747241960608504,-1.421795599184561
23165.9,23176.05,48266.9,48729.15,0.3902806685451399,1.4318944656935395
23250.45,23213.2,48832.75,48751.7,0.16029478707546563,0.04627620223212059
23377.25,23311.8,49082.9,49278.7,0.4247583271586697,1.0809879450357718
23277.1,23203.2,48959.5,48540.6,-0.46585849226571385,-1.4978073691067295
23290.4,23344.75,48834.15,49350.8,0.6100451661839701,1.6691182226836965
23421.65,23024.65,49532.0,48570.9,-1.3711862410177855,-1.5803188600792772
23099.15,23155.35,48689.55,48724.4,0.5676524941747196,0.3160328509457244
23128.3,23205.35,48770.15,48589.0,0.21593281898135697,-0.27788951736706924
23183.9,23092.2,48546.05,48367.8,-0.4876030742910431,-0.4552470723826363
22940.15,22829.15,47881.65,48064.65,-1.139129229783209,-0.626759951868805
22960.45,22957.25,48642.5,48866.85,0.5611247024089661,1.6690020628465918
23026.75,23163.1,48997.2,49165.95,0.8966666303673154,0.612071373538492
23169.5,23249.5,49206.2,49311.95,0.3730070672751218,0.2969534810168373
23296.75,23508.4,49259.65,49587.2,1.1135723348889348,0.5581811305373163
23528.6,23482.15,49592.55,49506.95,-0.11166221435742196,-0.16183611899844852
23319.35,23361.05,49074.8,49210.55,-0.5157108697457558,-0.5987038183527638
23509.9,23739.25,49538.8,50157.95,1.6189340804458663,1.9251969343971886
23801.75,23696.3,50402.3,50343.05,-0.18092399717767327,0.36903422089620275
23761.95,23603.35,50468.35,50382.1,-0.3922553310010457,0.07756780727428136
23649.5,23559.95,50484.45,50158.85,-0.18387220458111475,-0.4431137249142014
23543.8,23381.6,50052.5,49981.0,-0.7570050021328711,-0.35457351992719266
23383.55,23071.8,49812.15,49403.4,-1.3249734834228644,-1.1556391428742874
23050.8,23045.25,49402.25,49479.45,-0.11507554677138154,0.1539367735823749
23055.75,23031.4,49469.35,49359.85,-0.060099152753811946,-0.2417165105917718
23096.45,22929.25,49485.65,49099.45,-0.4435249268390229,-0.5275542774137332
22809.9,22959.5,48880.4,49258.9,0.13192755977626813,0.3247490552338306
22963.65,22945.3,49211.85,49087.3,-0.06184803676038131,-0.34836344295142707
22847.25,22932.9,48895.35,49570.1,-0.054041568425766684,0.9835537908990721
22821.1,22913.15,49314.1,49334.55,-0.08612081332932675,-0.4751856461858939
22857.2,22795.9,49127.95,48981.2,-0.5117148886120026,-0.7162323361619927
22609.35,22553.35,48619.8,48651.95,-1.0640071240881177,-0.6721966795423584
22516.45,22547.55,48691.2,48608.35,-0.0257168003866326,-0.0896161407713314
22568.95,22545.05,48732.2,48743.8,-0.011087679149179852,0.2786558276510087
22433.4,22124.7,48437.55,48344.7,-1.8644891007116748,-0.8187707975168212
22194.55,22119.3,48478.6,48114.3,-0.024407110604895976,-0.47657757727319616
21974.45,22082.65,47942.5,48245.2,-0.16569240437083188,0.27206048929320215
22073.05,22337.3,48241.3,48489.95,1.1531677583985545,0.5073043535937183
22476.35,22544.7,48760.0,48627.7,0.9284918051868374,0.2840794845117456
22508.65,22552.5,48463.8,48497.5,0.03459793210820461,-0.2677486288679032
22521.85,22460.3,48312.0,48216.8,-0.4088238554484036,-0.5787927212742905
22345.95,22497.9,47874.8,47853.95,0.16740649056334878,-0.7525385342868174
22536.35,22470.5,47894.4,48056.65,-0.12178914476462799,0.4235804985795344
22541.5,22397.2,48219.15,48060.4,-0.3262054693932037,0.007803290491525949
22353.15,22508.75,48219.55,48354.15,0.49805332809458314,0.6112100606736615
22662.25,22834.3,48792.9,49314.5,1.4463264286110888,1.986075652244934
22874.95,22907.6,49375.4,49702.6,0.3210083076774728,0.7869896277970856
23036.6,23190.65,49947.6,50062.85,1.2356161273987754,0.7248111768800802
23168.25,23350.4,49927.1,50593.55,0.6888552067320308,1.0600674951585898
23515.4,23658.35,50982.7,51704.95,1.3188210908592346,2.1967227047716475
23751.5,23668.65,51874.2,51607.95,0.04353642582852757,-0.1876029277661062
23700.95,23486.85,51640.05,51209.0,-0.7681046447516104,-0.773039812664511
23433.95,23591.95,51084.7,51575.85,0.44748444342259663,0.7163779804331138
23600.4,23519.35,51608.4,51564.85,-0.3077320865803923,-0.021327811369076244
23341.1,23165.7,51178.15,50827.5,-1.503655500683465,-1.4299469502965678
23192.6,23332.35,50966.9,51348.05,0.7193825353863481,1.0241503123309181
23150.3,23250.1,50910.0,51597.35,-0.3525148559832214,0.48551016056110896
23190.4,22904.45,51711.6,51502.7,-1.4866602724289302,-0.18343965339305823
21758.4,22161.6,49336.1,49860.1,-3.243256223135693,-3.18934735460471
22446.75,22535.85,50388.55,50511.0,1.68873186051548,1.3054526565329905
22460.3,22399.15,50487.1,50240.15,-0.6065890569914023,-0.5362198333036305
22695.4,22828.55,50634.1,51002.35,1.91703703042303,1.5171133047970464
23368.35,23328.55,52299.0,52379.5,2.1902398531663314,2.7001696980629264
23344.1,23437.2,52690.9,53117.75,0.46573833350123106,1.4094254431600062
23401.85,23851.65,53153.75,54290.2,1.7683426347857356,2.207265932762592
23949.15,24125.55,54891.25,55304.5,1.1483482274811108,1.8682929884214827
24185.4,24167.25,55414.3,55647.2,0.172845800406618,0.6196602446455479
24357.6,24328.95,56097.1,55370.05,0.669087297892812,-0.49804841932746813
24277.9,24246.7,55103.9,55201.4,-0.3380745983694311,-0.3045870466073297
24289.0,24039.35,55233.55,54664.05,-0.8551679197581596,-0.9734354563471159
24070.25,24328.5,54610.3,55432.8,1.2028195437896683,1.4063173145787866
24370.7,24335.95,55524.35,55391.25,0.030622520911682827,-0.07495562194225203
24342.05,24334.2,55382.4,55087.15,-0.007191007542339811,-0.549003678378801
24311.9,24346.7,55100.95,55115.35,0.05136803346730279,0.051191611836864936
24419.5,24461.15,55065.8,54919.5,0.47008424139616256,-0.35534565234548454
24500.75,24379.6,54918.25,54271.4,-0.333385797478869,-1.1800908602591087
24233.3,24414.4,54013.4,54610.9,0.14274229273656402,0.6255596870543334
24431.5,24273.8,54801.75,54365.65,-0.5758896389016388,-0.44908617144197027
23935.75,24008.0,53595.95,53595.25,-1.0950077861727414,-1.4170712573104538
24420.1,24924.7,54658.75,55382.85,3.8183105631456105,3.3353702053819934
24864.05,24578.35,55233.5,54940.85,-1.3895854313191403,-0.7980809943872513
24613.8,24666.9,55008.55,54801.3,0.3602764221357635,-0.2540004386535677
24694.45,25062.1,54853.7,55355.6,1.6021470067175025,1.0114723555827876
25064.65,25019.8,55276.0,55354.9,-0.16878074862042292,-0.0012645513732922886
25005.35,24945.45,55326.05,55420.7,-0.29716464560067823,0.11886933225422336
24996.2,24683.9,55445.3,54877.35,-1.0484878003804265,-0.9804098468622735
24744.25,24813.45,55060.2,55075.1,0.5248360267218644,0.36034903288879594
24733.95,24609.7,54875.9,54941.3,-0.8211272515510792,-0.24294100237675087
24639.5,24853.15,54959.3,55398.25,0.9892440785543855,0.8317058387770082
24919.35,25001.15,55534.9,55572.0,0.5954979549875894,0.31363806618440737
24956.65,24826.2,55458.95,55352.8,-0.699767810680707,-0.3944432447995361
24832.5,24752.45,55328.6,55417.0,-0.29706519725128944,0.11598329262476614
24825.1,24833.6,55571.4,55546.05,0.32784633440325894,0.23287077972464765
24812.6,24750.7,55615.55,55749.7,-0.333821918690802,0.36663273086023906
24669.7,24716.6,55598.25,55903.4,-0.13777388114276645,0.2756965508334597
24786.3,24542.5,56104.8,55599.95,-0.7043849073092523,-0.5428113495780318
24560.45,24620.2,55650.35,55676.85,0.31659366405216716,0.1383094768970139
24691.2,24750.9,55806.75,55760.85,0.5308648995540288,0.15087060420981846
24748.7,25003.05,55699.45,56578.4,1.0187508333030282,1.4661720544073553
25160.1,25103.2,57049.5,56839.6,0.4005511327618061,0.4616602802482772
25196.05,25104.25,56993.9,56629.1,0.004182733675395234,-0.37034039648413675
25134.15,25141.4,56639.85,56459.75,0.14798291126005836,-0.299051194527189
25164.45,24888.2,56480.9,56082.55,-1.0071038207896121,-0.6680865572376682
24473.0,24718.6,55149.3,55527.35,-0.6814474329200237,-0.9899692506849411
24732.35,24946.5,55554.1,55944.9,0.9219777819132302,0.7519717760707145
24977.85,24853.4,55975.0,55714.15,-0.37319864510051426,-0.4124594020187722
24788.35,24812.05,55544.95,55828.75,-0.16637562667483063,0.20569280873889983
24803.25,24793.25,55784.85,55577.45,-0.0757696361243787,-0.45012650292188816
24787.65,25112.4,55566.7,56252.85,1.287245520454161,1.2152410734929342
24939.75,24971.9,55832.35,56059.35,-0.5594845574297902,-0.3439825715497058
25179.9,25044.35,56529.45,56461.9,0.29012610173835274,0.7180782509965011
25150.35,25244.75,56564.5,56621.15,0.8001804798287937,0.282048602686058
25268.95,25549.0,56693.55,57206.7,1.2052010814129765,1.0341541985636082
25576.65,25637.8,57234.7,57443.9,0.34756741946846414,0.4146367470943213
25661.65,25517.05,57529.95,57312.75,-0.47098424981862896,-0.22830970738407785
25551.35,25541.8,57375.8,57459.45,0.09699397069802274,0.2559639870709285
25588.3,25453.4,57558.2,56999.2,-0.3460993352073727,-0.8009996615004122
25505.1,25405.3,57050.4,56791.95,-0.18897278948981633,-0.36360159440834705
25428.85,25461.0,56825.25,57031.9,0.2192455904870272,0.42250706306088404
25450.45,25461.3,56938.7,56949.2,0.0011782726522913123,-0.14500656650050514
25427.85,25522.5,56942.55,57256.3,0.2403647889149374,0.5392525268133719
25514.6,25476.1,57199.75,57213.55,-0.18180037222059742,-0.07466427275252263
25511.65,25355.25,57339.75,56956.0,-0.4743661706462121,-0.45015560125181153
25255.5,25149.85,56843.45,56754.7,-0.8100886404196372,-0.3534307184493324
25149.5,25082.3,56780.75,56765.35,-0.268590071113739,0.01876496572090769
25089.5,25195.8,56709.2,57006.65,0.45251033597397683,0.42508325941794656
25196.6,25212.05,57111.25,57168.95,0.06449487613013893,0.2847036266821368
25230.75,25111.45,57231.95,56828.8,-0.39901555010400935,-0.5949908123203174
25108.55,24968.4,56524.25,56283.0,-0.5696604536974181,-0.960428515119105
24999.0,25090.7,56558.9,56952.75,0.48981913138206323,1.1899685517829495
25166.65,25060.9,57253.35,56756.0,-0.11876910568456855,-0.3454618082533334
25139.35,25219.9,56918.15,57210.45,0.6344544689137255,0.8007082951582145
25243.3,25062.1,57316.6,57066.05,-0.625696374688256,-0.25240144064588854
25010.35,24837.0,57170.7,56528.9,-0.8981689483323341,-0.941277694881637
24782.45,24680.9,56215.1,56084.9,-0.6284978056931179,-0.7854389524650229
24609.65,24821.1,55881.8,56222.0,0.5680505978306938,0.24445082366197912
24890.4,24855.05,56310.1,56150.7,0.13677878901419138,-0.12681868307780064
24642.25,24768.35,55728.15,55961.95,-0.3488224726966971,-0.33614897053820814
24734.9,24565.35,55897.15,55617.6,-0.8195943613522938,-0.6153288082348829
24596.05,24722.75,55557.5,55619.35,0.6407399039704442,0.003146486004435012
24720.25,24649.55,55545.05,55360.25,-0.296083566755323,-0.46584507010599685
24641.35,24574.2,55329.8,55411.15,-0.3056850936426825,0.09194322641246089
24464.2,24596.15,55215.65,55521.15,0.08932132073475874,0.1985160026456878
24544.25,24363.3,55609.35,55004.9,-0.9466928767307148,-0.9298258411434168
24371.5,24585.05,54999.35,55510.75,0.9101804763722576,0.9196453406878247
24563.35,24487.4,55441.1,55043.7,-0.3971926028216277,-0.8413685637466695
24586.2,24619.35,55340.05,55181.45,0.5388485506832019,0.25025570592092095
24607.25,24631.3,55102.55,55341.85,0.04853905566151173,0.29067739249331037
24938.2,24876.95,55940.6,55734.9,0.9973083028504526,0.7102220110097646
24891.35,24980.65,55622.3,55865.15,0.41685174428538474,0.23369558391599377
24965.8,25050.55,55751.5,55698.5,0.2798165780313777,-0.2983076211197866
25142.0,25083.75,55972.05,55755.45,0.1325320202550495,0.10224691867823932
25064.15,24870.1,55669.25,55149.4,-0.85174664872677,-1.0869789410721253
24949.15,24967.75,55147.75,55139.3,0.3926401582623473,-0.018313889181020837
